,closeness_global,geometry
267,3.562557512341738e-05,"LINESTRING (518040 168397.64, 518056.0000000001 168652.9999999997)"
268,3.5344585145631594e-05,"LINESTRING (518087.14 168260.7400000006, 518039 168347.53)"
269,3.5269396988045766e-05,"LINESTRING (518097.82 168239.3299999994, 518087.14 168260.7400000006)"
270,3.525308688258996e-05,"LINESTRING (518099.1 168236.7400000005, 518097.82 168239.3299999994)"
271,3.522832241088905e-05,"LINESTRING (518116.59 168203.11, 518099.1 168236.7400000005)"
272,3.518705627456989e-05,"LINESTRING (518130.4399999999 168176.3299999992, 518116.59 168203.11)"
273,3.5153832468476674e-05,"LINESTRING (518141.3 168154.0800000016, 518130.4399999999 168176.3299999992)"
274,3.5100935128320955e-05,"LINESTRING (518167.9000000001 168097.0399999999, 518141.3 168154.0800000016)"
275,3.504908914822116e-05,"LINESTRING (518175 168074.9999999998, 518167.9000000001 168097.0399999999)"
276,3.501813026065615e-05,"LINESTRING (518175 168074.9999999998, 518189.02 168050.2900000003)"
277,3.093637875188938e-05,"LINESTRING (518054.8499999999 165018.3300000004, 518040.6899999999 164962.0700000002)"
278,3.1003627617513246e-05,"LINESTRING (518076.0399999999 165098.3099999999, 518054.8499999999 165018.3300000004)"
279,3.087000616400723e-05,"LINESTRING (518040.6899999999 164962.0700000002, 518024.98 164882.0000000001)"
280,3.111483319762192e-05,"LINESTRING (518114.09 165241.9099999999, 518076.0399999999 165098.3099999999)"
281,3.120120021035029e-05,"LINESTRING (518121.9 165271.3500000002, 518114.09 165241.9099999999)"
282,3.12521300114339e-05,"LINESTRING (518140.95 165343.2599999993, 518121.9 165271.3500000002)"
283,3.287396517215416e-05,"LINESTRING (518063.7700000001 166909.4000000001, 518075.26 166901.6599999992)"
284,3.290196130162603e-05,"LINESTRING (518030 166928.9999999997, 518063.7700000001 166909.4000000001)"
285,3.286245790233207e-05,"LINESTRING (518075.26 166901.6599999992, 518081.8 166897.1899999994)"
286,3.2843738420149026e-05,"LINESTRING (518081.8 166897.1899999994, 518103.1199999999 166879.7500000017)"
287,3.27921367790614e-05,"LINESTRING (518103.1199999999 166879.7500000017, 518153.9999999999 166831.0000000007)"
288,3.274653455024287e-05,"LINESTRING (518153.9999999999 166831.0000000007, 518165.89 166819.8900000001)"
289,3.074714911563673e-05,"LINESTRING (518015.3299999999 164800.5500000005, 518013.6599999999 164786.4900000016)"
290,3.079254928010538e-05,"LINESTRING (518024.98 164882.0000000001, 518015.3299999999 164800.5500000005)"
291,3.066821501604863e-05,"LINESTRING (518013.6599999999 164786.4900000016, 517994.08 164633.4899999994)"
292,3.2940433714934436e-05,"LINESTRING (517999.9999999999 166943.9999999983, 518030 166928.9999999997)"
293,3.303348016218445e-05,"LINESTRING (517893.9999999999 167037.0000000006, 517999.9999999999 166943.9999999983)"
294,3.31580989870437e-05,"LINESTRING (517821.9999999999 167094.0000000002, 517893.9999999999 167037.0000000006)"
295,3.325654102716127e-05,"LINESTRING (517747.4999999999 167145.7700000001, 517821.9999999999 167094.0000000002)"
296,3.4682707304088296e-05,"LINESTRING (517716 168050.0000000001, 517752 168134.0000000001)"
297,3.456744400684451e-05,"LINESTRING (517671 167954.9999999999, 517716 168050.0000000001)"
298,3.479242730496134e-05,"LINESTRING (517752 168134.0000000001, 517777 168224.9999999997)"
299,3.487044323969473e-05,"LINESTRING (517777 168224.9999999997, 517781.32 168261.8699999993)"
300,3.4918975148029335e-05,"LINESTRING (517781.32 168261.8699999993, 517784.9999999999 168306.0000000001)"
301,3.501177126132715e-05,"LINESTRING (517784.9999999999 168306.0000000001, 517792.65 168416.3099999997)"
302,3.5137357185287165e-05,"LINESTRING (517792.65 168416.3099999997, 517800.0000000001 168513.9999999992)"
303,3.148095584849456e-05,"LINESTRING (518190.6199999999 165537.4999999991, 518183 165505.9999999997)"
304,3.151715128263504e-05,"LINESTRING (518199.9999999999 165578, 518190.6199999999 165537.4999999991)"
305,3.145075064865274e-05,"LINESTRING (518183 165505.9999999997, 518176.5399999999 165477.240000001)"
306,3.154098325406142e-05,"LINESTRING (518200.9999999999 165585.0000000009, 518199.9999999999 165578)"
307,3.4277645325569e-05,"LINESTRING (517578 167756.0000000009, 517598 167795.9999999992)"
308,3.4200696822689886e-05,"LINESTRING (517534 167678.0000000015, 517578 167756.0000000009)"
309,3.434542922476006e-05,"LINESTRING (517598 167795.9999999992, 517629 167861.9999999997)"
310,3.444674545438621e-05,"LINESTRING (517629 167861.9999999997, 517671 167954.9999999999)"
311,3.3997589418508176e-05,"LINESTRING (517448.8900000001 167545.6499999989, 517477.0000000001 167584.0000000002)"
312,3.394084835160059e-05,"LINESTRING (517413.05 167506.6499999988, 517448.8900000001 167545.6499999989)"
313,3.4054736728789367e-05,"LINESTRING (517477.0000000001 167584.0000000002, 517504.0000000001 167629.9999999991)"
314,3.411722480807244e-05,"LINESTRING (517504.0000000001 167629.9999999991, 517534 167678.0000000015)"
315,3.36181542490121e-05,"LINESTRING (517415.9999999999 167393.9999999999, 517621.22 167236.2200000006)"
316,3.377177518255311e-05,"LINESTRING (517407.6 167410.8000000002, 517415.9999999999 167393.9999999999)"
317,3.3430750121054285e-05,"LINESTRING (517621.22 167236.2200000006, 517687 167188.999999999)"
318,3.3819317470893225e-05,"LINESTRING (517380 167470.9999999998, 517407.6 167410.8000000002)"
319,3.388368599858667e-05,"LINESTRING (517380 167470.9999999998, 517413.05 167506.6499999988)"
320,3.373011621986311e-05,"LINESTRING (517216.1514546279 167321.6049709145, 517380 167470.9999999998)"
321,3.331002066066396e-05,"LINESTRING (517740.9 167150.5100000008, 517747.4999999999 167145.7700000001)"
322,3.335045709860759e-05,"LINESTRING (517687 167188.999999999, 517740.9 167150.5100000008)"
323,3.129301853386535e-05,"LINESTRING (518122.6899999998 165361.5299999991, 518140.95 165343.2599999993)"
324,3.129960497537089e-05,"LINESTRING (518140.95 165343.2599999993, 518161.9999999999 165353.0000000002)"
325,3.1312509472332175e-05,"LINESTRING (518129.96 165391.0400000006, 518122.6899999998 165361.5299999991)"
326,3.1147911307874505e-05,"LINESTRING (517818.7987924251 165414.9751436274, 518122.6899999998 165361.5299999991)"
327,3.11792475716869e-05,"LINESTRING (518129.96 165391.0400000006, 517832.9915798175 165457.1843228049)"
328,3.133957665456566e-05,"LINESTRING (518154.9999999999 165392.9999999992, 518129.96 165391.0400000006)"
329,3.0491715983555684e-05,"LINESTRING (517824.6139984974 165432.270692009, 517852.5599999999 165436.4200000006)"
330,3.0492752535520612e-05,"LINESTRING (517852.5599999999 165436.4200000006, 517826.5953905388 165438.1637354351)"
331,3.137600654784675e-05,"LINESTRING (518167.9999999999 165441.0000000009, 518154.9999999999 165392.9999999992)"
332,3.141825867934242e-05,"LINESTRING (518176.5399999999 165477.240000001, 518167.9999999999 165441.0000000009)"
333,3.6652542857605426e-05,"LINESTRING (517992.9999999999 170888.9999999999, 517936 171010.0000000009)"
334,3.670281721632201e-05,"LINESTRING (518037.0399999999 170789.8700000001, 517992.9999999999 170888.9999999999)"
335,3.6602928149602395e-05,"LINESTRING (517936 171010.0000000009, 517882.0000000001 171100.999999999)"
336,3.657019110781894e-05,"LINESTRING (517882.0000000001 171100.999999999, 517854.79 171145.9600000004)"
337,3.655258145754193e-05,"LINESTRING (517854.79 171145.9600000004, 517837.8299999999 171173.9700000011)"
338,3.6537830002097724e-05,"LINESTRING (517837.8299999999 171173.9700000011, 517822.2499999999 171209.4600000004)"
339,3.6735018481793454e-05,"LINESTRING (518058.9999999999 170749.0000000006, 518037.0399999999 170789.8700000001)"
340,3.6774065949599904e-05,"LINESTRING (518096 170613.0000000003, 518058.9999999999 170749.0000000006)"
341,3.680517844141715e-05,"LINESTRING (518098 170604.9999999998, 518096 170613.0000000003)"
342,3.6826681380426145e-05,"LINESTRING (518123.9999999999 170514.0000000003, 518098 170604.9999999998)"
343,3.686942411981024e-05,"LINESTRING (518151.9999999999 170408.0000000008, 518123.9999999999 170514.0000000003)"
344,3.6894177259920165e-05,"LINESTRING (518154.9999999999 170400.0000000003, 518151.9999999999 170408.0000000008)"
345,3.690456716841219e-05,"LINESTRING (518163.9999999999 170360.0000000006, 518154.9999999999 170400.0000000003)"
346,3.692988290356431e-05,"LINESTRING (518179.9999999999 170281.9999999997, 518163.9999999999 170360.0000000006)"
347,3.616577629851937e-05,"LINESTRING (517889.9999999999 172082.0000000007, 517891 172085.0000000002)"
348,3.619315836441042e-05,"LINESTRING (517854.9999999999 171955.0000000006, 517889.9999999999 172082.0000000007)"
349,3.6152866881302184e-05,"LINESTRING (517891 172085.0000000002, 517914 172140.9999999996)"
350,3.6125474104520695e-05,"LINESTRING (517914 172140.9999999996, 517934 172213.0000000006)"
351,3.608073057081427e-05,"LINESTRING (517934 172213.0000000006, 517942.0900000001 172359.4399999998)"
352,3.6045139503790665e-05,"LINESTRING (517942.0900000001 172359.4399999998, 517943.9999999999 172389.0000000013)"
353,3.598225250201029e-05,"LINESTRING (517943.9999999999 172389.0000000013, 518002.9999999999 172666.0000000005)"
354,3.639299834225033e-05,"LINESTRING (517786 171477.9999999999, 517784.28 171600.7699999998)"
355,3.6452001009076214e-05,"LINESTRING (517801 171314.0000000005, 517786 171477.9999999999)"
356,3.635958341223648e-05,"LINESTRING (517784.28 171600.7699999998, 517787.4999999999 171640.9999999991)"
357,3.649021288459003e-05,"LINESTRING (517804 171292.9999999992, 517801 171314.0000000005)"
358,3.6511433924832443e-05,"LINESTRING (517821.0000000001 171212.9999999984, 517804 171292.9999999992)"
359,3.652906163840547e-05,"LINESTRING (517822.2499999999 171209.4600000004, 517821.0000000001 171212.9999999984)"
360,3.6346001303221285e-05,"LINESTRING (517787.4999999999 171640.9999999991, 517788.9999999999 171666.9999999999)"
361,3.632432742356951e-05,"LINESTRING (517788.9999999999 171666.9999999999, 517797.4999999999 171746.5700000001)"
362,3.627173202826802e-05,"LINESTRING (517797.4999999999 171746.5700000001, 517845.0000000001 171918.0000000005)"
363,3.622769218428629e-05,"LINESTRING (517845.0000000001 171918.0000000005, 517854.9999999999 171955.0000000006)"
364,3.79750682827342e-05,"LINESTRING (517008.9999999998 170440.0000000007, 517024.1499999998 170416.6599999995)"
365,3.798483914920136e-05,"LINESTRING (516995.9999999998 170457.9999999996, 517008.9999999998 170440.0000000007)"
366,3.796425013718126e-05,"LINESTRING (517024.1499999998 170416.6599999995, 517039.1699999999 170393.5199999999)"
367,3.80025690074004e-05,"LINESTRING (516958 170514.9999999999, 516995.9999999998 170457.9999999996)"
368,3.8023780654436194e-05,"LINESTRING (516936.9999999999 170548.9999999991, 516958 170514.9999999999)"
369,3.803398837156213e-05,"LINESTRING (516930 170558.9999999996, 516936.9999999999 170548.9999999991)"
370,3.8060891993977336e-05,"LINESTRING (516861.9999999999 170664.0000000009, 516930 170558.9999999996)"
371,3.83515057106098e-05,"LINESTRING (516618 171301.9999999994, 516585.9999999999 171304.9999999989)"
372,3.836232595138644e-05,"LINESTRING (516602.9999999999 171322.9999999999, 516618 171301.9999999994)"
373,3.829522084274054e-05,"LINESTRING (516618 171301.9999999994, 516681.9999999999 170991.000000001)"
374,3.832330008939225e-05,"LINESTRING (516562.9999999999 171280.0000000013, 516585.9999999999 171304.9999999989)"
375,3.8355719643474174e-05,"LINESTRING (516585.9999999999 171304.9999999989, 516602.9999999999 171322.9999999999)"
376,3.837286025066936e-05,"LINESTRING (516602.9999999999 171322.9999999999, 516568.39 171376.1000000002)"
377,3.819458719123184e-05,"LINESTRING (516681.9999999999 170991.000000001, 516774 170823.0000000002)"
378,3.815450724299674e-05,"LINESTRING (516774 170823.0000000002, 516779.4699999999 170812.4500000014)"
379,3.8136131162876e-05,"LINESTRING (516779.4699999999 170812.4500000014, 516816.9999999999 170740.0000000004)"
380,3.811564457270648e-05,"LINESTRING (516816.9999999999 170740.0000000004, 516827.9899999999 170720.1999999998)"
381,3.80983016937113e-05,"LINESTRING (516827.9899999999 170720.1999999998, 516861.9999999999 170664.0000000009)"
382,3.843594561937559e-05,"LINESTRING (516352.0699999999 171609.909999999, 516399.9299999999 171533.6799999985)"
383,3.844704131857258e-05,"LINESTRING (516344.83 171621.1300000008, 516352.0699999999 171609.909999999)"
384,3.8420658523820606e-05,"LINESTRING (516399.9299999999 171533.6799999985, 516433.39 171487.4999999999)"
385,3.841167537720917e-05,"LINESTRING (516461.57 171473.480000001, 516433.39 171487.4999999999)"
386,3.8396748139380135e-05,"LINESTRING (516552.5099999999 171400.4699999989, 516461.57 171473.480000001)"
387,3.7996163058392763e-05,"LINESTRING (516337.9999999999 171148.000000001, 516397.9999999999 171163.0000000017)"
388,3.793964524370108e-05,"LINESTRING (516308.9999999999 171141.0000000001, 516337.9999999999 171148.000000001)"
389,3.8104023261632115e-05,"LINESTRING (516397.9999999999 171163.0000000017, 516502.9999999999 171201.0000000008)"
390,3.819884663903292e-05,"LINESTRING (516502.9999999999 171201.0000000008, 516518.6599999999 171237.6200000009)"
391,3.8262840051851506e-05,"LINESTRING (516518.6599999999 171237.6200000009, 516562.9999999999 171280.0000000013)"
392,3.838209346501752e-05,"LINESTRING (516568.39 171376.1000000002, 516552.5099999999 171400.4699999989)"
393,3.0313278907212124e-05,"LINESTRING (517936.1799999997 164333.9700000009, 517935.9599999998 164333.059999999)"
394,3.0354014332854166e-05,"LINESTRING (517957.4199999998 164419.1300000003, 517936.1799999997 164333.9700000009)"
395,3.0288761392564935e-05,"LINESTRING (517935.9599999998 164333.059999999, 517920.9599999998 164282.5699999997)"
396,3.0402261320223474e-05,"LINESTRING (517961.5699999998 164435.86, 517957.4199999998 164419.1300000003)"
397,3.044755064740911e-05,"LINESTRING (517976.6199999998 164515.2899999998, 517961.5699999998 164435.86)"
398,3.0490753034321695e-05,"LINESTRING (517978.5299999999 164527.7800000007, 517976.6199999998 164515.2899999998)"
399,3.0503758754460496e-05,"LINESTRING (517980.8599999999 164543.030000001, 517978.5299999999 164527.7800000007)"
400,3.0541786022032446e-05,"LINESTRING (517990.6499999998 164608.7399999999, 517980.8599999999 164543.030000001)"
401,3.0584304585686375e-05,"LINESTRING (517994.08 164633.4899999994, 517990.6499999998 164608.7399999999)"
402,2.9598633765763783e-05,"LINESTRING (517696.2599999998 163548.99, 517747.9299999998 163667.610000001)"
403,2.9498802391818788e-05,"LINESTRING (517673.9999999998 163451.9999999992, 517696.2599999998 163548.99)"
404,2.9672637791260665e-05,"LINESTRING (517747.9299999998 163667.610000001, 517763.7999999998 163703.8999999996)"
405,2.969419369479986e-05,"LINESTRING (517763.7999999998 163703.8999999996, 517767.9599999998 163712.35)"
406,2.9718719082045166e-05,"LINESTRING (517767.9599999998 163712.35, 517788.0799999999 163753.9699999996)"
407,2.974287143825797e-05,"LINESTRING (517788.0799999999 163753.9699999996, 517790.9999999998 163762.0000000008)"
408,2.976833232720938e-05,"LINESTRING (517790.9999999998 163762.0000000008, 517807.9999999998 163808.000000001)"
409,2.9799668146620964e-05,"LINESTRING (517807.9999999998 163808.000000001, 517815.4399999999 163828.4599999997)"
410,3.0073234184911716e-05,"LINESTRING (517886.7799999998 164098.4499999995, 517897.3999999998 164056.1999999995)"
411,3.0097259796763638e-05,"LINESTRING (517884.4199999998 164107.8500000003, 517886.7799999998 164098.4499999995)"
412,3.0038134376513263e-05,"LINESTRING (517897.3999999998 164056.1999999995, 517923.9999999998 164034.490000001)"
413,3.0040706935561434e-05,"LINESTRING (517877.9999999998 164035.1699999991, 517897.3999999998 164056.1999999995)"
414,3.0154455859043215e-05,"LINESTRING (517899.5099999999 164223.3699999998, 517884.4199999998 164107.8500000003)"
415,3.0235973472150205e-05,"LINESTRING (517920.9599999998 164282.5699999997, 517899.5099999999 164223.3699999998)"
416,2.9825216875214696e-05,"LINESTRING (517815.4399999999 163828.4599999997, 517828.1599999998 163861.9500000005)"
417,2.9899635571425282e-05,"LINESTRING (517828.1599999998 163861.9500000005, 517903.9999999999 163969.0000000003)"
418,2.9965818453223477e-05,"LINESTRING (517903.9999999999 163969.0000000003, 517905.7599999998 163986.0200000009)"
419,2.9984705687306553e-05,"LINESTRING (517905.7599999998 163986.0200000009, 517905.64 164011.0399999999)"
420,3.0009305032257465e-05,"LINESTRING (517923.9999999998 164034.490000001, 517905.64 164011.0399999999)"
421,3.0011877591305637e-05,"LINESTRING (517905.64 164011.0399999999, 517877.9999999998 164035.1699999991)"
422,2.9323524023302937e-05,"LINESTRING (517658.0999999999 163268.9499999999, 517663.9999999998 163330.0000000008)"
423,2.9289375085089402e-05,"LINESTRING (517654.9999999998 163251.000000001, 517658.0999999999 163268.9499999999)"
424,2.935964411028172e-05,"LINESTRING (517663.9999999998 163330.0000000008, 517665.5099999998 163352.6600000005)"
425,2.9372590862444498e-05,"LINESTRING (517665.5099999998 163352.6600000005, 517665.9999999998 163360.0000000008)"
426,2.9415662614068515e-05,"LINESTRING (517665.9999999998 163360.0000000008, 517673.9999999998 163451.9999999992)"
427,2.826215049192408e-05,"LINESTRING (517394.7299999999 162038.2900000016, 517402.5799999999 162061.6499999994)"
428,2.806978849464339e-05,"LINESTRING (517247.7999999999 161598.970000002, 517394.7299999999 162038.2900000016)"
