,closeness_global,geometry
2624,5.94952132344491e-07,"LINESTRING (8585906.570163399 3343156.623004714, 8585914.117624875 3343160.74936536, 8585930.537249766 3343169.344896116, 8585965.647417163 3343184.758461529, 8586011.922929486 3343196.997911731, 8586041.923532253 3343203.981005603, 8586057.664108254 3343207.637608949, 8586118.611529462 3343216.994963077, 8586157.762594374 3343219.978652689, 8586204.561308304 3343222.098977203, 8586265.842687987 3343219.546969895, 8586281.561000086 3343218.010687126, 8586322.86053117 3343213.160605497, 8586365.829854617 3343205.504590207, 8586421.578655606 3343194.014227289, 8586469.234529614 3343191.893907264, 8586500.426250933 3343194.623660652, 8586593.177650664 3343202.063828554, 8586710.530657856 3343228.802759936, 8586761.325741507 3343242.489660202, 8586804.105821818 3343254.018154871, 8586850.904535746 3343263.807225946, 8586869.205460034 3343267.20991382, 8586886.226210177 3343264.226213583, 8586898.003812304 3343256.887583519, 8586911.963276448 3343242.934040314, 8587040.292385435 3343082.399518335, 8587130.661548061 3342968.195700772, 8587145.422512541 3342961.36508671, 8587166.350576809 3342955.854891309, 8587190.807468936 3342954.763009544, 8587199.790951842 3342961.36508671)"
2625,5.345476167120966e-07,"LINESTRING (8587199.790951842 3342961.36508671, 8587246.767776959 3342995.962564047)"
2626,6.815660480971958e-07,"LINESTRING (8585908.885608807 3343151.887213929, 8585907.616566613 3343151.226996578, 8585892.29900468 3343143.17742617)"
2627,6.753906730542652e-07,"LINESTRING (8586044.350297153 3343194.268157854, 8586009.785595262 3343187.957984764, 8585966.704952326 3343174.131479174, 8585928.945381047 3343157.105471434, 8585918.403425271 3343154.197974904, 8585908.885608807 3343151.887213929)"
2628,2.8723794440269416e-07,"LINESTRING (8584124.712470118 3339677.161229053, 8584113.224298669 3339662.056373301, 8583928.166777175 3339427.603290877, 8583883.906147635 3339371.513375139, 8583869.668384762 3339352.867560636, 8583772.24156642 3339225.343076637, 8583727.969804931 3339167.388191953, 8583695.954319378 3339125.489734902, 8583631.73410514 3339043.901722359, 8583587.417815855 3338987.610347639, 8583574.282115942 3338970.919715327, 8583548.444862129 3338938.109674186, 8583506.054400036 3338884.268381988, 8583461.515471768 3338827.685759993, 8583426.928505979 3338783.757605333, 8583390.003830884 3338736.859605824, 8583382.066751191 3338725.639648903, 8583329.45715984 3338659.665478592, 8583312.54772919 3338638.469537318, 8583285.185398351 3338603.845341952, 8583200.760696534 3338497.028745113, 8583144.121339619 3338425.483936135, 8583105.393288773 3338376.340732046, 8583064.594695395 3338324.710103007, 8583022.449136181 3338271.366278983, 8582980.860174421 3338218.771483606, 8582938.770274952 3338165.50423546, 8582899.118272331 3338115.333968161, 8582842.634762704 3338043.854673643, 8582818.189002525 3338012.925275727, 8582714.305653717 3337879.004479182, 8582674.943081772 3337828.276872798, 8582663.97811193 3337811.270413149, 8582657.710824598 3337801.548819881, 8582618.582023583 3337740.871516707, 8582587.679732939 3337693.444166968, 8582557.3229078 3337646.841916034, 8582527.010610458 3337600.341358048, 8582495.685305748 3337552.279953519, 8582465.829418318 3337506.376207747, 8582434.214682931 3337457.769428429, 8582373.623484092 3337364.630198692, 8582363.960952293 3337349.210699898, 8582352.906926857 3337345.657237691)"
2629,2.8723652485052157e-07,"LINESTRING (8582352.906926857 3337345.657237691, 8582353.95333007 3337356.634900786, 8582423.182921395 3337465.054088464, 8582454.118607886 3337513.064412972, 8582484.230530145 3337559.805797033, 8582516.246015698 3337608.171817248, 8582546.580576938 3337653.999767477, 8582577.538527329 3337700.995473026, 8582606.971400693 3337745.681524976, 8582648.805265334 3337809.201718426, 8582655.094816564 3337818.809094816, 8582665.948466917 3337835.40943922, 8582670.423510447 3337841.057114641, 8582740.187435327 3337929.414992012, 8582811.109082911 3338019.093381339, 8582830.512070157 3338043.829290439, 8582891.570810856 3338121.692496481, 8582935.219183195 3338177.370997285, 8582974.548359293 3338227.528807187, 8583014.077910475 3338277.927951227, 8583053.707649197 3338328.479589038, 8583092.647207076 3338378.130292848, 8583135.093328916 3338432.362983864, 8583164.069792369 3338469.22052538, 8583191.543442698 3338504.250515034, 8583219.139544465 3338539.432902009, 8583246.41281971 3338574.209234717, 8583275.589658247 3338611.422550011, 8583302.573502813 3338645.830998115, 8583372.660254218 3338733.635771078, 8583380.552806115 3338744.80496567, 8583416.898619859 3338790.94145426, 8583426.060213951 3338802.567620832, 8583434.275592372 3338812.975333163, 8583496.492055777 3338891.947289378, 8583564.652979989 3338978.459055385, 8583622.238552576 3339051.542644383, 8583660.265290631 3339099.799864798, 8583686.481030714 3339133.07993331, 8583700.184460029 3339150.989264811, 8583740.148157224 3339203.25774252, 8583762.723749956 3339232.781019269, 8583782.794654146 3339259.029628283, 8583825.173984293 3339314.090950622, 8583860.27301974 3339360.3436533, 8583875.200963454 3339379.86528693, 8583918.515377322 3339435.26981961, 8584033.575203007 3339582.407103074, 8584084.715377076 3339647.80197477, 8584102.782530431 3339670.903501015, 8584114.159382392 3339686.274923444)"
2630,2.9550333411239565e-07,"LINESTRING (8583334.945210736 3336840.377281277, 8583322.043281753 3336839.222450196, 8583311.345478689 3336838.511784964, 8583258.535512257 3336835.415315471, 8583217.903898116 3336837.81381022, 8583161.108693913 3336853.867238604, 8583110.87020772 3336871.41816314, 8582980.926966118 3336909.476972145, 8582897.381688274 3336935.644846065, 8582847.176597929 3336960.188378928, 8582844.460402353 3336961.508197907, 8582786.474079598 3336998.678922778, 8582721.953302735 3337043.870237772, 8582688.713302784 3337074.289752049, 8582651.955606924 3337107.932775333, 8582640.255928442 3337118.643736878, 8582599.15677244 3337156.259077846, 8582548.00546642 3337199.598072733, 8582531.975459747 3337213.177230531, 8582467.076196613 3337261.719660484, 8582406.395942183 3337307.10223388, 8582352.906926857 3337345.657237691)"
2631,3.0649714128032815e-07,"LINESTRING (8582352.906926857 3337345.657237691, 8582297.625667728 3337386.154072215, 8582278.634562599 3337399.42883707, 8582183.055647803 3337462.947374521, 8582128.509097315 3337501.033260639, 8582068.173933307 3337536.048005377, 8581976.379881196 3337579.527842261, 8581944.008173274 3337593.945005822, 8581925.462346109 3337602.19427018, 8581885.320537729 3337619.301991674, 8581862.867396435 3337633.934948981, 8581852.982225653 3337640.369394116, 8581748.030209733 3337724.334746951, 8581684.411120744 3337775.061956313, 8581629.675327122 3337816.676941989, 8581585.615072666 3337848.176996512, 8581470.132232916 3337930.747598799, 8581462.261944918 3337936.281091268, 8581454.213545732 3337941.827277553)"
2632,1.3342734854951634e-07,"LINESTRING (8584315.881431658 3338014.511722369, 8584305.628906555 3338000.424082814, 8584124.211532408 3337772.384082772, 8584089.669094417 3337728.967071016, 8584083.501994628 3337721.212688355, 8583917.802932581 3337509.345922746, 8583782.160133051 3337335.897912455, 8583766.67559188 3337316.08739264, 8583703.379329415 3337235.601907499, 8583687.861392399 3337215.321977285, 8583638.958740095 3337155.104219301, 8583582.007688602 3337084.975305093, 8583576.441714063 3337078.058883198)"
2633,4.780106084782098e-07,"LINESTRING (8587246.767776959 3342995.962564047, 8587262.975894818 3343006.602099991, 8587270.4565646 3343011.51558785, 8587276.156122526 3343016.302113949, 8587293.043289281 3343030.483953406, 8587333.196229609 3343053.62945896, 8587418.255452525 3343083.745339058, 8587434.441306487 3343088.417623379, 8587491.726316446 3343104.986470992, 8587691.266503695 3343162.666536436, 8587707.441225708 3343165.180443298, 8587721.111259177 3343164.621797287, 8587732.543770881 3343160.711275872, 8587743.419685131 3343155.137515196, 8587786.032786207 3343104.643667036, 8587808.552719196 3343077.968468054, 8588023.95593388 3342822.722156348, 8588029.254741641 3342819.103747625, 8588036.512772443 3342816.86922203, 8588045.151164928 3342816.31059069, 8588051.618827341 3342818.799039568, 8588123.809517123 3342877.569735765, 8588246.828686398 3342977.743330785, 8588257.704600649 3342984.446990009, 8588265.519228902 3342983.888351614, 8588278.12059526 3342974.962836762, 8588419.229181789 3342804.922134184, 8588448.183381343 3342770.033144341, 8588459.192878982 3342756.765703217, 8588476.914941918 3342735.715570275, 8588532.352048334 3342669.886510048, 8588539.50989159 3342661.392871107)"
2634,1.1346334758664443e-07,"LINESTRING (8582655.094816564 3337818.809094816, 8582663.97811193 3337811.270413149, 8582780.217924215 3337720.819258261, 8582789.457441952 3337713.534457941, 8582825.747595951 3337684.890255717, 8582859.700040642 3337658.086343966, 8582896.313021164 3337629.188437213, 8582931.746015083 3337601.229740546, 8582970.295954745 3337570.783637128, 8583020.545572888 3337531.149235245, 8583070.861982727 3337491.42611412, 8583121.512351038 3337451.449291081, 8583171.984608166 3337411.61218934, 8583220.408586659 3337373.399650025, 8583253.77103805 3337347.065931526, 8583273.430060124 3337331.621071273, 8583312.480937494 3337300.947149818, 8583346.700548964 3337274.055176833, 8583381.743924668 3337246.528716273, 8583416.798432317 3337218.989621946, 8583452.632176403 3337190.854117721, 8583563.261486353 3337103.922512331, 8583573.892497724 3337094.975569178, 8583576.519637708 3337092.894295321, 8583582.007688602 3337084.975305093, 8583593.139637683 3337062.728551724, 8583641.630407872 3336921.139563322, 8583648.487688504 3336902.217997824, 8583657.805129886 3336878.106048654)"
2635,1.1398737378138767e-07,"LINESTRING (8583643.133220999 3336873.461330841, 8583635.01803012 3336897.433676009, 8583629.529979223 3336918.144598778, 8583588.998552626 3337041.77628128, 8583582.864848683 3337060.469613648, 8583576.441714063 3337078.058883198, 8583570.430461561 3337086.130157542, 8583558.163053675 3337095.648176041, 8583536.121794498 3337112.882152225, 8583446.398284918 3337183.049286108, 8583266.951265762 3337323.359284055, 8583247.782049445 3337338.359952214, 8583175.123817803 3337395.355031149, 8583114.677334305 3337442.781316433, 8583028.927930547 3337510.056623867, 8582963.160375386 3337561.658703513, 8582905.975552965 3337606.521963224, 8582848.668279104 3337651.47421307, 8582771.846698508 3337711.744986698, 8582657.710824598 3337801.548819881, 8582648.805265334 3337809.201718426)"
2636,1.337208019346075e-07,"LINESTRING (8583570.430461561 3337086.130157542, 8583576.519637708 3337092.894295321, 8583631.222035483 3337161.018111366, 8583681.605237016 3337223.761368764, 8583758.771908036 3337322.394774666, 8583774.223053357 3337342.141849229, 8583856.365705611 3337447.121648565, 8583897.798820086 3337500.094120515, 8583938.129871599 3337551.632705795, 8583978.238284133 3337604.199476751, 8584020.417239195 3337656.804529468, 8584076.377547216 3337728.332505981, 8584116.051813735 3337778.843977681, 8584241.019074099 3337939.035146868, 8584296.044298397 3338007.962871853, 8584306.218899857 3338022.101285731)"
2637,1.3397007855015984e-06,"LINESTRING (8591590.521099405 3339956.489919968, 8591539.81507135 3339995.141471894, 8591535.317763921 3339998.886045302, 8591454.867167925 3340082.092008314, 8591444.570115028 3340098.44131148, 8591391.704488847 3340163.914887315, 8591316.96458273 3340262.278181326, 8591157.733183101 3340471.827812658, 8591136.148333834 3340502.102854226)"
2638,1.3420327042432307e-06,"LINESTRING (8591149.974214591 3340506.355328908, 8591167.774201168 3340478.289021184, 8591326.371079702 3340269.450136683, 8591398.884596005 3340173.968245128, 8591449.813263042 3340108.570781157, 8591462.047275081 3340092.868837097, 8591543.466350649 3340005.042380151, 8591566.119867023 3339981.610242553, 8591590.521099405 3339956.489919968)"
2639,1.826752835895618e-06,"LINESTRING (8592389.895230845 3340842.000472114, 8592319.797347492 3340844.336219352, 8592259.039169416 3340841.416535368, 8592103.581500523 3340802.013558662, 8591948.424394256 3340760.439990683, 8591933.440790795 3340756.428624296, 8591808.685037462 3340723.004849612, 8591764.357616227 3340710.907317276)"
2640,1.941808070955065e-06,"LINESTRING (8592389.895230845 3340842.000472114, 8592431.684567686 3340842.228969107, 8592545.742517954 3340830.283659279)"
2641,1.94202285801031e-06,"LINESTRING (8592544.918753723 3340822.933681211, 8592475.18822469 3340831.489614619, 8592426.318968231 3340835.513697964, 8592389.895230845 3340842.000472114)"
2642,1.286605585385822e-06,"LINESTRING (8591011.726538975 3341850.332539073, 8591028.635969628 3341824.358099226, 8591042.005440472 3341803.82994887, 8591053.794174546 3341785.713914301, 8591065.649700316 3341767.509038331, 8591076.748253547 3341750.472140769, 8591091.520349978 3341727.785933341, 8591104.41114701 3341707.98155342, 8591116.344596423 3341689.649833224, 8591128.667664053 3341670.721470045, 8591139.487918558 3341654.0909385, 8591152.100416865 3341634.730994826, 8591166.605346516 3341612.463920771, 8591206.346404729 3341551.43912658, 8591218.491361175 3341532.790249212, 8591230.569525925 3341514.230262497, 8591242.814669915 3341495.403708791, 8591256.540363129 3341474.31749256, 8591267.082318906 3341458.131527516, 8591280.418393902 3341437.642028319, 8591293.186739497 3341418.028503899, 8591305.020001369 3341399.849522039, 8591316.49704087 3341382.229136019, 8591328.552941721 3341363.720139015, 8591339.373196226 3341347.089992257, 8591360.668614814 3341314.388329353, 8591449.401380926 3341181.729071578, 8591468.670784784 3341152.925050088, 8591506.118661487 3341096.954787827, 8591543.377295054 3341041.251345463, 8591583.808534112 3340980.813121097, 8591764.357616227 3340710.907317276)"
2643,1.3988637545157144e-06,"LINESTRING (8591151.989097375 3340525.967505902, 8591233.096478367 3340551.22854033, 8591285.427770989 3340564.176425862, 8591339.373196226 3340580.894449689, 8591380.138393756 3340598.539159793, 8591450.247409057 3340628.903348934, 8591497.714039933 3340647.792143786, 8591723.492231159 3340706.591306309, 8591764.357616227 3340710.907317276)"
2644,1.3972869389688075e-06,"LINESTRING (8591764.357616227 3340710.907317276, 8591730.104608912 3340686.890003489, 8591552.527757198 3340644.161634083, 8591509.992579766 3340632.533854458, 8591419.590021294 3340590.757712806, 8591387.351896759 3340578.114457936, 8591314.103671817 3340549.375216573, 8591273.09357141 3340541.746126293, 8591153.180215927 3340510.96323585)"
2645,1.8509193383726847e-05,"LINESTRING (8591931.459303858 3340724.236183532, 8591931.637415044 3340730.481714043, 8591933.440790795 3340756.428624296, 8591947.500442481 3340984.964193868, 8591973.181849007 3341442.37720717, 8591973.460147735 3341482.848456199)"
2646,1.8226265267328267e-05,"LINESTRING (8591973.460147735 3341482.848456199, 8591963.085171193 3341539.112329958, 8591955.281674888 3341576.24509394)"
2647,7.016883188290646e-07,"LINESTRING (8589615.212395024 3340924.856279128, 8589636.830640135 3340938.845467499, 8589654.519307224 3340950.283099802, 8589709.845094148 3340986.055913527, 8589732.609930016 3341000.768748861, 8589797.186366625 3341042.520792322, 8589808.463031041 3341049.832808584, 8589851.343298895 3341078.192298672, 8589976.299427312 3341160.795688802, 8590019.10177152 3341189.320445958, 8590148.610867111 3341274.717359675, 8590273.889822047 3341357.233109824, 8590319.041007515 3341389.058937047, 8590442.472058907 3341471.25802628, 8590493.69015662 3341505.356516052, 8590614.193505403 3341585.626687334, 8590668.75118784 3341621.959794987, 8590838.758314181 3341735.149107773, 8590964.003873272 3341818.543691015, 8591011.726538975 3341850.332539073)"
